id,claim,evidence,evidence_stance,relevant,factcheck_verdict,claim_id,implicit_rate_ner,flesch_reading_ease_score,uncertain_discourse_markers,uncertain_hedge_terms,uncertain_boosters_preceeded_by_negation,claim_evidence_jaccard_sim,claim_repeated_in_evidence,evidence_length,claim_length,ppl_Llama,ppl_Pythia,p_True_claim_prompt,p__True_claim_prompt,p_False_claim_prompt,p__False_claim_prompt,p_None_claim_prompt,p__None_claim_prompt,p_Support_claim_prompt,p__Support_claim_prompt,p_Refute_claim_prompt,p__Refute_claim_prompt,p_True_evidence_prompt,p__True_evidence_prompt,p_False_evidence_prompt,p__False_evidence_prompt,p_None_evidence_prompt,p__None_evidence_prompt,p_Support_evidence_prompt,p__Support_evidence_prompt,p_Refute_evidence_prompt,p__Refute_evidence_prompt,claim_source,factcheck_verdict_num,prediction_wo_evidence_claim_prompt_stance,prediction_wo_evidence_claim_prompt_stance_num,prediction_w_evidence_evidence_prompt_stance,prediction_w_evidence_evidence_prompt_stance_num,p_True_wo_evidence,p_False_wo_evidence,p_None_wo_evidence,p_True_w_evidence,p_False_w_evidence,p_None_w_evidence,dataset,model,evidence_source,refers_external_source_cohere,claimant,claim_date,evidence_date,evidence_published_after_claim,is_gold,text,is_factcheck_article,unreliable_mbfc,evidence_contains_true,evidence_contains_false,claim_published_before_train,targeted_jaccard_sim,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled,memory_conflict,pred_aligned_w_evidence,pred_aligned_wo_evidence,pred_switched,pred_switched_to_align
checkyourfact_995_ret_bn_g4_Llama,Claims the WHO advised the public to not have unprotected sex with animals to prevent the coronavirus?,"Avoid public displays of affection. [...] - Use condoms correctly or avoid sexual contact, particularly if you are pregnant. [...] Travellers are cautioned to avoid contact with animals, including dogs, livestock (pigs, cows), monkeys, snakes, rodents, birds, and bats, and to avoid eating undercooked wild game.",refutes,True,False,checkyourfact_995,1.0,48.5,False,False,False,0.0851063829787234,False,312,102,16.45928382873535,14.19395923614502,,,,,,,,,,,1.2827920059521604e-08,8.660738239996135e-05,8.710357946029036e-08,0.0008037669467739,2.44865550484974e-05,0.3402998745441437,3.6541234294418246e-05,0.2521226406097412,3.421583096496761e-05,0.3954382538795471,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.267624944448471,0.5053168535232544,0.2176460176706314,0.2521226406097412,0.3954382538795471,0.3402998745441437,DRUID,Llama,https://travel.gc.ca/destinations/jamaica,False,Evil Shatner,2020-01-29,2012-11-16,False,False,"<b> Claimant: </b> Evil Shatner <br> <b> Claim date: </b> 2020-01-29 <br> <b> Claim: </b> Claims the WHO advised the public to not have unprotected sex with animals to prevent the coronavirus? <br> <b> Evidence date: </b> 2012-11-16 <br> <b> Evidence: </b> Avoid public displays of affection. <br> <br> - Use condoms correctly or avoid sexual contact, particularly if you are pregnant. <br> <br> Travellers are cautioned to avoid contact with animals, including dogs, livestock (pigs, cows), monkeys, snakes, rodents, birds, and bats, and to avoid eating undercooked wild game.",False,,False,False,True,0.2857142857142857,0.1567753978938339,-0.0579254817620883,-0.2174449533546989,False,True,True,False,0.0
checkyourfact_1269_Llama,Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,"Professor Charles Lieber was arrested for making false statements to federal authorities and concealing his connections to China, not for creating the coronavirus. The new coronavirus is not man-made or a biological weapon.",refutes,True,False,checkyourfact_1269,0.3333333333333333,37.81,False,False,False,0.3870967741935484,False,223,104,12.680472373962402,21.62685775756836,7.581679710710887e-06,0.0612701699137687,4.907503898721188e-05,0.6785149574279785,1.749090188241098e-05,0.2487154006958007,,,,,4.1915686921356616e-08,7.423011993523687e-05,1.2003899030332832e-07,0.0003228446294087,3.242249294999056e-05,0.1070394515991211,8.540945600543637e-06,0.0100118638947606,0.0002628114889375,0.8766856789588928,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.0612701699137687,0.6785149574279785,0.2487154006958007,0.0100118638947606,0.8766856789588928,0.1070394515991211,DRUID,Llama,https://checkyourfact.com/2020/04/29/fact-check-harvard-professor-charles-lieber-not-arrested-creating-coronavirus-china/,False,Viral Claim,2020-04-05,2020-04-05,True,True,"<b> Claimant: </b> Viral Claim <br> <b> Claim date: </b> 2020-04-05 <br> <b> Claim: </b> Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China <br> <b> Evidence date: </b> 2020-04-05 <br> <b> Evidence: </b> Professor Charles Lieber was arrested for making false statements to federal authorities and concealing his connections to China, not for creating the coronavirus. The new coronavirus is not man-made or a biological weapon.",True,False,False,True,True,0.8,-0.5696307856302026,-0.8365948077367625,0.6164228355554633,False,True,True,False,0.0
checkyourfact_903_ret_b16_gn_Llama,"Claims that George Washington once said, ""Firearms stand next in importance to the Constitution itself. They are the American people’s liberty, teeth and keystone under independence.""","They are the people’s liberty teeth keystone… the rifle and the pistol are equally indispensable… more than 99% of them by their silence indicate that they are in safe and sane hands. The very atmosphere of firearms everywhere restrains evil interference. When firearms go, all goes, we need them every hour."" [...] Please also see: important-2nd-amendment-quotes 59 Responses to ""George Washington: Firearms stand next in importance to the Constitution itself"" This quote has been proven to be a hoax – Washington never said it. It may sound good to NRA members, but it isn’t true.",refutes,True,False,checkyourfact_903,0.3333333333333333,61.06,True,True,False,0.2380952380952381,False,582,183,15.349647521972656,16.968828201293945,,,,,,,,,,,5.063237829006084e-09,3.059535811189562e-05,3.211862065199967e-07,0.0035088423173874,1.668405457166955e-05,0.2174994647502899,2.43306317315728e-06,0.0106823937967419,5.286862142384052e-05,0.75713050365448,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.1574032008647918,0.6735018491744995,0.1544256061315536,0.0106823937967419,0.75713050365448,0.2174994647502899,DRUID,Llama,https://1776now.org/george-washington-firearms-stand-next-in-importance-to-the-constitution-itself/,False,Viral Quote,2019-08-09,2009-03-30,False,False,"<b> Claimant: </b> Viral Quote <br> <b> Claim date: </b> 2019-08-09 <br> <b> Claim: </b> Claims that George Washington once said, ""Firearms stand next in importance to the Constitution itself. They are the American people’s liberty, teeth and keystone under independence."" <br> <b> Evidence date: </b> 2009-03-30 <br> <b> Evidence: </b> They are the people’s liberty teeth keystone… the rifle and the pistol are equally indispensable… more than 99% of them by their silence indicate that they are in safe and sane hands. The very atmosphere of firearms everywhere restrains evil interference. When firearms go, all goes, we need them every hour."" <br> <br> Please also see: important-2nd-amendment-quotes 59 Responses to ""George Washington: Firearms stand next in importance to the Constitution itself"" This quote has been proven to be a hoax – Washington never said it. It may sound good to NRA members, but it isn’t true.",False,True,True,False,True,0.7692307692307693,0.0745929146815546,-0.932133566928426,0.2561382178384112,False,True,True,False,0.0
checkyourfact_444_Llama,"Claims that William Shakespeare said, ""All glory comes from daring to begin.""",The statement appears nowhere in Shakespeare’s writing. It actually comes from writer and politician Eugene Ware‘s 1889 poem.,refutes,True,False,checkyourfact_444,1.0,53.88,True,False,False,0.1034482758620689,False,125,77,61.73664093017578,86.34312438964844,1.1590265785343943e-05,0.1899784207344055,2.515612322895322e-05,0.617120623588562,5.990496902086306e-06,0.18194480240345,,,,,1.1189046134063574e-08,5.4659773013554513e-05,7.621107300792573e-08,0.0006447055493481,6.226487585081486e-06,0.0648484304547309,4.952388508172589e-07,0.0017203086754307,6.767344166291878e-05,0.9290425181388856,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.1899784207344055,0.617120623588562,0.18194480240345,0.0017203086754307,0.9290425181388856,0.0648484304547309,DRUID,Llama,https://checkyourfact.com/2019/09/24/fact-check-william-shakespeare-glory-daring-begin/,False,Viral Quote,2019-09-08,2019-09-08,True,True,"<b> Claimant: </b> Viral Quote <br> <b> Claim date: </b> 2019-09-08 <br> <b> Claim: </b> Claims that William Shakespeare said, ""All glory comes from daring to begin."" <br> <b> Evidence date: </b> 2019-09-08 <br> <b> Evidence: </b> The statement appears nowhere in Shakespeare’s writing. It actually comes from writer and politician Eugene Ware‘s 1889 poem.",True,False,False,False,True,0.25,-0.6435818468123425,-0.9909447153588264,0.8146740560273368,False,True,True,False,0.0
checkyourfact_944_ret_bn_g0_Llama,"Claims that former South African President Nelson Mandela once stated, ""Fools multiply when wise men are silent.""","FACT CHECK: Did Nelson Mandela Say, ‘Fools Multiply When Wise Men Are Silent’? The Facebook page U.S. Democratic Voices shared an image that claims former South African President Nelson Mandela once stated, ""Fools multiply when wise men are silent."" The Daily Caller News Foundation found no evidence that Mandela ever made this statement.",refutes,True,False,checkyourfact_944,0.0,66.44,True,False,False,0.4047619047619047,False,339,113,7.675879001617432,11.279295921325684,,,,,,,,,,,5.7463253710920994e-08,0.0002790950238704,2.284441364963641e-07,0.0015047745546326,1.070619600795908e-05,0.0920916721224784,2.5431770609429805e-06,0.0086700385436415,9.621563367545603e-05,0.8898382782936096,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.2167517244815826,0.590076208114624,0.1819306313991546,0.0086700385436415,0.8898382782936096,0.0920916721224784,DRUID,Llama,https://checkyourfact.com/2019/06/21/fact-check-nelson-mandela-fools-multiply-wise-men-silent/,False,Viral Quote,2019-06-19,2019-06-21,True,False,"<b> Claimant: </b> Viral Quote <br> <b> Claim date: </b> 2019-06-19 <br> <b> Claim: </b> Claims that former South African President Nelson Mandela once stated, ""Fools multiply when wise men are silent."" <br> <b> Evidence date: </b> 2019-06-21 <br> <b> Evidence: </b> FACT CHECK: Did Nelson Mandela Say, ‘Fools Multiply When Wise Men Are Silent’? The Facebook page U.S. Democratic Voices shared an image that claims former South African President Nelson Mandela once stated, ""Fools multiply when wise men are silent."" The Daily Caller News Foundation found no evidence that Mandela ever made this statement.",True,False,False,False,True,1.0,-0.4938088687196941,-0.9600001404169765,0.7312629227990892,False,True,True,False,0.0
srilankafactcrescendo_97_Llama,Bluetooth headphones emit the EMF wave that increases cancer risk !!,"The claim that the EMF wave in Bluetooth devices increases cancer risk is misleading since it lacks established evidence about the connection between Bluetooth headphones usage and cancer risk. Moreover, many guaranteed reports and Scientific studies have confirmed that Bluetooth headphones have no links to cancer risk.",refutes,True,False,srilankafactcrescendo_97,,47.62,False,False,False,0.25,False,321,68,44.403751373291016,45.27509307861328,1.2655598766286856e-05,0.1106710284948349,5.3827472584089264e-05,0.7109911441802979,1.1069319043599536e-05,0.1673607230186462,,,,,2.6784114481870347e-08,7.762901805108413e-05,1.517330900924208e-07,0.0005781382205896,1.8292626918992028e-05,0.100349448621273,6.288895292527741e-06,0.0173292662948369,0.0001486429391661,0.8720694780349731,srilankafactcrescendo,1.0,refutes,1.0,refutes,1.0,0.1106710284948349,0.7109911441802979,0.1673607230186462,0.0173292662948369,0.8720694780349731,0.100349448621273,DRUID,Llama,https://srilanka.factcrescendo.com/english/the-widely-shared-picture-about-the-dangers-of-bluetooth-headphones-doesnt-have-enough-proof/,True,Social Media Users,2019-03-20,2019-03-20,True,True,"<b> Claimant: </b> Social Media Users <br> <b> Claim date: </b> 2019-03-20 <br> <b> Claim: </b> Bluetooth headphones emit the EMF wave that increases cancer risk !! <br> <b> Evidence date: </b> 2019-03-20 <br> <b> Evidence: </b> The claim that the EMF wave in Bluetooth devices increases cancer risk is misleading since it lacks established evidence about the connection between Bluetooth headphones usage and cancer risk. Moreover, many guaranteed reports and Scientific studies have confirmed that Bluetooth headphones have no links to cancer risk.",True,False,False,False,True,0.9,-0.4004002443865354,-0.8434164159263626,0.5573473982235473,False,True,True,False,0.0
sciencefeedback_391_ret_bn_g15_Llama,There are no FDA-approved COVID-19 vaccines on the U.S market as of May 2023,"- The Janssen (Johnson & Johnson) COVID-19 vaccine is no longer available in the United States. All government-issued doses expired on May 7, 2023. [...] At the time of this publication, three COVID-19 vaccines are currently approved under a BLA or authorized under an EUA by FDA: [...] Shortly following the rollout of COVID-19 vaccines CDC launched a v-safe pregnancy registry to collect additional data on COVID-19 vaccines during pregnancy. At the time the registry closed in May 2023 there were approximately 23,000 pregnant individuals enrolled. Data collected from the v-safe pregnancy registry did not indicate any safety concerns based on the reactogenicity profile and adverse events observed among pregnant individuals. Additionally, side effects were similar in pregnant and nonpregnant populations. Specific neonatal outcomes data published in The New England Journal of Medicine, along with pregnancy complication data from 275 completed pregnancies presented at the March 1, 2021 ACIP meeting are included in Table 1.",refutes,True,False,sciencefeedback_391,0.3333333333333333,43.83,True,True,False,0.091743119266055,False,1032,76,9.730993270874023,15.461315155029297,,,,,,,,,,,3.864650821583382e-09,1.7293137716478668e-05,8.093196868230734e-08,0.0005438778316602,4.1952156607294455e-05,0.4630334675312042,1.551958848722279e-05,0.0782016143202781,4.855052611674182e-05,0.4460795521736145,sciencefeedback,1.0,refutes,1.0,insufficient-neutral,3.0,0.2846428453922272,0.5637385845184326,0.1428852081298828,0.0782016143202781,0.4460795521736145,0.4630334675312042,DRUID,Llama,https://www.acog.org/clinical/clinical-guidance/practice-advisory/articles/2020/12/covid-19-vaccination-considerations-for-obstetric-gynecologic-care,True,Peter McCullough,2023-05-26,2022-01-10,False,False,"<b> Claimant: </b> Peter McCullough <br> <b> Claim date: </b> 2023-05-26 <br> <b> Claim: </b> There are no FDA-approved COVID-19 vaccines on the U.S market as of May 2023 <br> <b> Evidence date: </b> 2022-01-10 <br> <b> Evidence: </b> - The Janssen (Johnson & Johnson) COVID-19 vaccine is no longer available in the United States. All government-issued doses expired on May 7, 2023. <br> <br> At the time of this publication, three COVID-19 vaccines are currently approved under a BLA or authorized under an EUA by FDA: <br> <br> Shortly following the rollout of COVID-19 vaccines CDC launched a v-safe pregnancy registry to collect additional data on COVID-19 vaccines during pregnancy. At the time the registry closed in May 2023 there were approximately 23,000 pregnant individuals enrolled. Data collected from the v-safe pregnancy registry did not indicate any safety concerns based on the reactogenicity profile and adverse events observed among pregnant individuals. Additionally, side effects were similar in pregnant and nonpregnant populations. Specific neonatal outcomes data published in The New England Journal of Medicine, along with pregnancy complication data from 275 completed pregnancies presented at the March 1, 2021 ACIP meeting are included in Table 1.",False,,False,False,True,0.7142857142857143,0.3735185326842837,-0.7252640788756899,-0.2087120441566493,False,False,True,True,-1.0
politifact_91_ret_bn_g2_Llama,The city of San Francisco posted street signs warning that “stolen goods must remain under $950.”,"Photo of fake sign in downtown SF appearing to mock CA retail theft law goes viral by: Aaron Tolentino [...] The sign, which reads ""stolen goods must remain under $950,"" appears to mock retail theft law in California. In the state, retail thefts are prosecuted as a felony only if the value of the stolen items exceeds $950. Retail theft valued less than that is charged as a misdemeanor, which has been the case since voters passed Proposition 47 in 2014.",refutes,True,False,politifact_91,0.5,68.1,True,True,False,0.1363636363636363,False,456,97,15.38696575164795,18.905977249145508,,,,,,,,,,,5.590465423921387e-09,3.4331769711570814e-05,3.939454131796083e-07,0.0040435977280139,2.0271301764296368e-05,0.2586789727210998,8.576887921663001e-06,0.0432798378169536,5.5597771279281005e-05,0.6843027472496033,politifact,1.0,refutes,1.0,refutes,1.0,0.3087614476680755,0.4990783035755157,0.1803939193487167,0.0432798378169536,0.6843027472496033,0.2586789727210998,DRUID,Llama,https://www.kron4.com/news/bay-area/photo-of-fake-sign-in-downtown-sf-appearing-to-mock-ca-retail-theft-law-goes-viral/,False,Instagram post,2024-06-30,2024-07-02,True,False,"<b> Claimant: </b> Instagram post <br> <b> Claim date: </b> 2024-06-30 <br> <b> Claim: </b> The city of San Francisco posted street signs warning that “stolen goods must remain under $950.” <br> <b> Evidence date: </b> 2024-07-02 <br> <b> Evidence: </b> Photo of fake sign in downtown SF appearing to mock CA retail theft law goes viral by: Aaron Tolentino <br> <br> The sign, which reads ""stolen goods must remain under $950,"" appears to mock retail theft law in California. In the state, retail thefts are prosecuted as a felony only if the value of the stolen items exceeds $950. Retail theft valued less than that is charged as a misdemeanor, which has been the case since voters passed Proposition 47 in 2014.",False,False,False,False,False,0.5625,0.0955154619035713,-0.8598275848755565,0.3697672610234219,False,True,True,False,0.0
srilankafactcrescendo_128_Llama,The Short Film “Sorry” Won An Oscar For The Best Short Film!,"In conclusion, the viral claim that a short film titled ""Sorry"" won an Oscar for Best Short Movie is false. There is no evidence to support such a claim, and it is likely a misinterpretation or fabrication derived from unrelated Indian misinformation.",refutes,True,False,srilankafactcrescendo_128,1.0,41.7,True,True,False,0.25,False,251,60,19.22704696655273,23.70978355407715,1.0659264262358192e-05,0.1406525373458862,3.5105949791613966e-05,0.6237993836402893,8.570736099500209e-06,0.2278252840042114,,,,,1.3607691862205229e-08,5.3929594287183136e-05,5.592318643721228e-07,0.0033099222928285,2.46984236582648e-05,0.1867945939302444,8.198927616831497e-07,0.0019493245054036,9.808546747080982e-05,0.8021460771560669,srilankafactcrescendo,1.0,refutes,1.0,refutes,1.0,0.1406525373458862,0.6237993836402893,0.2278252840042114,0.0019493245054036,0.8021460771560669,0.1867945939302444,DRUID,Llama,https://srilanka.factcrescendo.com/english/no-a-short-film-titled-sorry-did-not-win-an-oscar-for-best-short-film/,False,Social Media Users,2024-04-02,2024-04-02,True,True,"<b> Claimant: </b> Social Media Users <br> <b> Claim date: </b> 2024-04-02 <br> <b> Claim: </b> The Short Film “Sorry” Won An Oscar For The Best Short Film! <br> <b> Evidence date: </b> 2024-04-02 <br> <b> Evidence: </b> In conclusion, the viral claim that a short film titled ""Sorry"" won an Oscar for Best Short Movie is false. There is no evidence to support such a claim, and it is likely a misinterpretation or fabrication derived from unrelated Indian misinformation.",True,False,False,True,True,1.0,-0.1800971751371043,-0.986140850764676,0.4740733687295406,False,True,True,False,0.0
politifact_193_Llama,Says Donald Trump said “good” during the final presidential debate in reference to families being separated at the border.,"President Donald Trump said ""go ahead"" to moderator Kristen Welker, who was trying to change the subject.",refutes,True,False,politifact_193,0.0,54.22,False,False,False,0.1724137931034483,False,105,122,21.2490177154541,19.95087623596192,1.5671450455556624e-05,0.1624260693788528,3.851881774608046e-05,0.6902064681053162,7.302427547983825e-06,0.135393276810646,,,,,6.6917968943869255e-09,3.35408840328455e-05,2.1532163430038054e-07,0.0019356204429641,2.064463660644833e-05,0.2264275550842285,5.013117061025696e-06,0.0155290560796856,7.067151454975829e-05,0.7502310276031494,politifact,1.0,refutes,1.0,refutes,1.0,0.1624260693788528,0.6902064681053162,0.135393276810646,0.0155290560796856,0.7502310276031494,0.2264275550842285,DRUID,Llama,https://www.politifact.com/factchecks/2020/oct/23/facebook-posts/trump-did-not-say-good-when-talking-about-family-s/,False,Facebook posts,2020-10-23,2020-10-23,True,True,"<b> Claimant: </b> Facebook posts <br> <b> Claim date: </b> 2020-10-23 <br> <b> Claim: </b> Says Donald Trump said “good” during the final presidential debate in reference to families being separated at the border. <br> <b> Evidence date: </b> 2020-10-23 <br> <b> Evidence: </b> President Donald Trump said ""go ahead"" to moderator Kristen Welker, who was trying to change the subject.",True,False,False,False,True,0.2777777777777778,0.1052898107682716,-0.9043930808701364,0.1937566582837467,False,True,True,False,0.0
sciencefeedback_486_ret_b0_gn_Llama,“No childhood vaccine has ever been through a double blind placebo controlled trial.”,"FULL CLAIM: ""No childhood vaccine has ever been through a double blind placebo controlled trial.""; childhood vaccine schedules haven't been tested properly The claim that no childhood vaccine has ever been tested against a placebo in a double-blind, randomized trial commonly crops up in anti-vaccine content. One example of this claim can be seen in this Instagram post. Prominent figures in the anti-vaccine community, including U.S. presidential candidate Robert F. Kennedy Jr. and television producer Del Bigtree, have also made this claim before. [...] And a search on PubMed, a repository of studies in health and medicine that is maintained by the U.S. Library of Medicine, will also turn up multiple studies showing that several vaccines on the childhood vaccination schedule have indeed been tested in double-blind, saline placebo-controlled randomized trials.",refutes,True,False,sciencefeedback_486,,54.93,False,False,False,0.1566265060240963,True,869,85,10.424798965454102,10.891497611999512,,,,,,,,,,,2.3460998477276007e-08,0.000150887077325,2.498543096862704e-07,0.0017562808934599,1.4564633602276444e-05,0.1575889885425567,2.9429817004711367e-05,0.1918339729309082,5.920510011492297e-05,0.6369894742965698,sciencefeedback,1.0,refutes,1.0,refutes,1.0,0.2114264518022537,0.5842761993408203,0.1940520703792572,0.1918339729309082,0.6369894742965698,0.1575889885425567,DRUID,Llama,https://healthfeedback.org/claimreview/various-childhood-vaccines-tested-saline-placebo-controlled-clinical-trials-contrary-claims-those-opposed-vaccination/,True,Social media users,2024-02-24,2024-03-01,True,False,"<b> Claimant: </b> Social media users <br> <b> Claim date: </b> 2024-02-24 <br> <b> Claim: </b> “No childhood vaccine has ever been through a double blind placebo controlled trial.” <br> <b> Evidence date: </b> 2024-03-01 <br> <b> Evidence: </b> FULL CLAIM: ""No childhood vaccine has ever been through a double blind placebo controlled trial.""; childhood vaccine schedules haven't been tested properly The claim that no childhood vaccine has ever been tested against a placebo in a double-blind, randomized trial commonly crops up in anti-vaccine content. One example of this claim can be seen in this Instagram post. Prominent figures in the anti-vaccine community, including U.S. presidential candidate Robert F. Kennedy Jr. and television producer Del Bigtree, have also made this claim before. <br> <br> And a search on PubMed, a repository of studies in health and medicine that is maintained by the U.S. Library of Medicine, will also turn up multiple studies showing that several vaccines on the childhood vaccination schedule have indeed been tested in double-blind, saline placebo-controlled randomized trials.",True,False,False,False,True,1.0,-0.1879035960061477,-0.0926680588182516,0.1267987901394299,False,True,True,False,0.0
politifact_132_Llama,“Walmart has announced starting June 3rd all locations in the U.S. will go back to 24hrs.”,This rumor is unfounded. Walmart isn’t resuming 24-hour operations.,refutes,True,False,politifact_132,0.6666666666666667,24.61,False,False,False,0.04,False,67,90,72.16474914550781,54.867462158203125,1.0158365512324964e-05,0.1430477350950241,3.096535510849208e-05,0.6701818108558655,6.560672773048282e-06,0.1782408654689788,,,,,2.269288534861857e-09,1.817830343497917e-05,7.343318486618956e-08,0.0009011529618874,7.550778263976099e-06,0.121211476624012,2.562649683568452e-07,0.0013902146602049,4.003777576144785e-05,0.8731089234352112,politifact,1.0,refutes,1.0,refutes,1.0,0.1430477350950241,0.6701818108558655,0.1782408654689788,0.0013902146602049,0.8731089234352112,0.121211476624012,DRUID,Llama,https://www.politifact.com/factchecks/2024/jun/03/facebook-posts/walmart-didnt-announce-new-24-hour-store-hours-des/,False,Facebook posts,2024-05-29,2024-05-29,True,True,<b> Claimant: </b> Facebook posts <br> <b> Claim date: </b> 2024-05-29 <br> <b> Claim: </b> “Walmart has announced starting June 3rd all locations in the U.S. will go back to 24hrs.” <br> <b> Evidence date: </b> 2024-05-29 <br> <b> Evidence: </b> This rumor is unfounded. Walmart isn’t resuming 24-hour operations.,True,False,False,False,True,0.0625,-0.3199568667651709,-0.9902814633221464,0.6152696220482373,False,True,True,False,0.0
politifact_117_ret_bn_g2_Llama,Fuddruckers is “closing ALL locations.”,"""Restaurants closing in 2024,"" the May 22 post says. ""Fuddruckers is expected to close ALL locations by the end of the year. Old Country Buffet is closing ALL remainder locations. IHOP is closing 100 locations."" Other Facebook posts include as many as 24 restaurant chains, and these claim definitively that Fuddruckers, a hamburger chain, is ""closing ALL locations."" [...] Some of the information in these posts is accurate; some of the most dramatic claims, such as Fuddruckers closing all its locations, aren’t.",refutes,True,False,politifact_117,0.0,66.23,False,True,False,0.0925925925925925,False,514,39,13.728785514831545,15.73570156097412,,,,,,,,,,,2.5293820371530273e-09,2.604459768917877e-05,3.833979889122929e-08,0.0005059946561232,9.87625571724493e-06,0.2266684025526046,9.101808245759456e-06,0.0911129340529441,3.1824351026443765e-05,0.6489419341087341,politifact,1.0,refutes,1.0,refutes,1.0,0.1768723428249359,0.6435151100158691,0.1731630712747573,0.0911129340529441,0.6489419341087341,0.2266684025526046,DRUID,Llama,https://www.politifact.com/factchecks/2024/jun/13/instagram-posts/no-fuddruckers-isnt-shuttering/,False,Instagram posts,2024-05-22,2024-05-22,True,False,"<b> Claimant: </b> Instagram posts <br> <b> Claim date: </b> 2024-05-22 <br> <b> Claim: </b> Fuddruckers is “closing ALL locations.” <br> <b> Evidence date: </b> 2024-05-22 <br> <b> Evidence: </b> ""Restaurants closing in 2024,"" the May 22 post says. ""Fuddruckers is expected to close ALL locations by the end of the year. Old Country Buffet is closing ALL remainder locations. IHOP is closing 100 locations."" Other Facebook posts include as many as 24 restaurant chains, and these claim definitively that Fuddruckers, a hamburger chain, is ""closing ALL locations."" <br> <br> Some of the information in these posts is accurate; some of the most dramatic claims, such as Fuddruckers closing all its locations, aren’t.",True,False,False,False,True,1.0,0.0647108630722843,-0.4848661322752673,0.0152231531976195,False,True,True,False,0.0
checkyourfact_1764_ret_bn_g1_Llama,"claims that Mark Twain once said, ""If voting made a difference, they wouldn't let us do it.""","A quotation misattributed to Mark Twain is circulating online and suggests the famous writer disparaged voting. Actually, he celebrated it. [...] A bogus quotation that’s been circulating on Facebook recently with a picture of Twain was a new addition to his list of fakes. It says: ""If voting made any difference they wouldn’t let us do it."" [...] This supposed quotation, though, misrepresents Twain’s actual thoughts on voting.",refutes,True,False,checkyourfact_1764,0.0,49.62,True,True,False,0.2203389830508474,False,430,92,15.404239654541016,14.735589027404783,,,,,,,,,,,8.461666922698896e-09,4.794732012669556e-05,1.1573180813684305e-07,0.0011119497939944,6.290729743341217e-06,0.0690852776169776,1.30557009470067e-06,0.0059507628902792,6.261601811274886e-05,0.9182900190353394,checkyourfact,1.0,refutes,1.0,refutes,1.0,0.2304345965385437,0.5834141969680786,0.1709249913692474,0.0059507628902792,0.9182900190353394,0.0690852776169776,DRUID,Llama,https://www.factcheck.org/2019/06/fake-mark-twain-quote-mocks-voting/,False,Viral Quote,2019-09-01,2019-06-13,False,False,"<b> Claimant: </b> Viral Quote <br> <b> Claim date: </b> 2019-09-01 <br> <b> Claim: </b> claims that Mark Twain once said, ""If voting made a difference, they wouldn't let us do it."" <br> <b> Evidence date: </b> 2019-06-13 <br> <b> Evidence: </b> A quotation misattributed to Mark Twain is circulating online and suggests the famous writer disparaged voting. Actually, he celebrated it. <br> <br> A bogus quotation that’s been circulating on Facebook recently with a picture of Twain was a new addition to his list of fakes. It says: ""If voting made any difference they wouldn’t let us do it."" <br> <br> This supposed quotation, though, misrepresents Twain’s actual thoughts on voting.",True,False,False,False,True,0.7222222222222222,-0.5958152341354611,-0.9741759137748056,0.8038579798687966,False,True,True,False,0.0
factly_2293_Llama,More civilians killed under NDA than UPA,"Total terror related incidents under UPA & NDA govt. are 9739 & 1219. So, the claim is FALSE.",refutes,True,False,factly_2293,0.0,83.02,False,False,False,0.15,False,93,40,48.8563232421875,63.11412811279297,1.9946135580539703e-05,0.1932976841926574,3.511543036438525e-05,0.508560061454773,1.551140121591743e-05,0.2861515581607818,,,,,1.685049682009776e-07,0.0009115997818298,9.667944596003508e-07,0.0066971867345273,1.777807847247459e-05,0.1631903201341629,4.0762224671198055e-06,0.0113682905212044,0.0001040049028233,0.807783305644989,factly,1.0,refutes,1.0,refutes,1.0,0.1932976841926574,0.508560061454773,0.2861515581607818,0.0113682905212044,0.807783305644989,0.1631903201341629,DRUID,Llama,https://factly.in/the-numbers-in-the-post-comparing-terrorist-activities-during-the-upa-and-nda-governments-are-fake/,False,FACEBOOK POST,2019-04-15,2019-04-15,True,True,"<b> Claimant: </b> FACEBOOK POST <br> <b> Claim date: </b> 2019-04-15 <br> <b> Claim: </b> More civilians killed under NDA than UPA <br> <b> Evidence date: </b> 2019-04-15 <br> <b> Evidence: </b> Total terror related incidents under UPA & NDA govt. are 9739 & 1219. So, the claim is FALSE.",True,False,False,True,True,0.4285714285714285,-0.4297066869631717,-0.9411876527714954,0.6088704248905457,False,True,True,False,0.0
