,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
107,"With due process, it is objectively more expensive to seek the death penalty rather than life imprisonment.",Should the death penalty be abolished?,2,108,supports,"True

In this case, the argument suggests",0.8608136177062988,0.8608136177062988,0.0171811953186988,0.0171811953186988,0.094343326985836,0.094343326985836,7.443051686095714e-07,7.443051686095714e-07,7.70937504057656e-07,7.70937504057656e-07,0.5,supports,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.02083952935055225,0.1343670543769297,-0.7345008817460896
108,"If the death penalty was in regular use, improvements would be made and the cost would be lowered over time.",Should the death penalty be abolished?,6,109,refutes,"False

In this scenario, the argument suggests",0.1771072596311569,0.1771072596311569,0.5045316219329834,0.5045316219329834,0.2965988218784332,0.2965988218784332,2.783793888738728e-07,2.783793888738728e-07,6.730349468853092e-07,6.730349468853092e-07,0.6666666666666666,refutes,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.23951023699450202,-0.7889591794018331,0.470250008760706
109,The death sentence provides an effective deterrent in terms of stopping other people from committing the same crime.,Should the death penalty be abolished?,2,110,refutes,"False

In this case, the question is",0.2072266191244125,0.2072266191244125,0.6901699900627136,0.6901699900627136,0.0837271213531494,0.0837271213531494,2.0866491468041207e-07,2.0866491468041207e-07,5.370237090573937e-07,5.370237090573937e-07,0.3333333333333333,refutes,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.009361704239170161,-0.753068982937918,0.6687327540653918
110,"Among the 25 states in the US with the highest murder rate, 20 have the death penalty.",Should the death penalty be abolished?,0,111,,"None

In this case, the question is",0.2347961217164993,0.2347961217164993,0.1564079374074936,0.1564079374074936,0.5811259746551514,0.5811259746551514,4.870129259870737e-07,4.870129259870737e-07,2.39716155192582e-06,2.39716155192582e-06,0.5,,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.5471298340523836,-0.7202171932222708,0.09803953682898427
111,"In a study, 88.2% of criminology experts interviewed do not think that the death penalty deters murder.",Should the death penalty be abolished?,4,112,supports,"True

In this case, the argument suggests",0.8311336040496826,0.8311336040496826,0.0121366288512945,0.0121366288512945,0.1335753202438354,0.1335753202438354,3.5575368428908405e-07,3.5575368428908405e-07,6.517801693917136e-07,6.517801693917136e-07,0.5,supports,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.0632556215935096,-0.00962208894965142,-0.8124540115618862
112,Giving a killer the death sentence will ensure that they do not do it again and hence saves innocent lives.,Should the death penalty be abolished?,2,113,refutes,"False

In this case, the argument suggests",0.1833256483078003,0.1833256483078003,0.7138258814811707,0.7138258814811707,0.0845908895134925,0.0845908895134925,1.3270155818645438e-07,1.3270155818645438e-07,4.376686604246061e-07,4.376686604246061e-07,0.3333333333333333,refutes,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.010295576492988723,-0.7815493541250476,0.6940254040637137
113,Punishing people for crimes they might commit in the future is unethical.,Should the death penalty be abolished?,1,114,supports,"True

Argument: ""The government should not",0.9406188130378724,0.9406188130378724,0.0136284967884421,0.0136284967884421,0.0342620387673378,0.0342620387673378,1.2969343288204982e-07,1.2969343288204982e-07,2.0563669522744021e-07,2.0563669522744021e-07,0.16666666666666666,supports,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,-0.5435877453394031,0.6306943902302506,-0.789400340701577
114,Long/life sentences already serve as a deterrent to crime.,Should the death penalty be abolished?,6,115,supports,"True

In this case, the argument suggests",0.5602606534957886,0.5602606534957886,0.1580287665128708,0.1580287665128708,0.2486141622066497,0.2486141622066497,3.227006857287052e-07,3.227006857287052e-07,7.532381687269663e-07,7.532381687269663e-07,0.0,supports,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,0.1876311051466629,-0.3323940062713505,0.0997725116107933
115,"Properly restraining a criminal ensures others will be safe, killing them is unnecessary and hypocritical.",Should the death penalty be abolished?,6,116,supports,"True

In this scenario, the argument suggests",0.986033022403717,0.986033022403717,0.0004247263714205,0.0004247263714205,0.0027054068632423,0.0027054068632423,3.8422893311462765e-08,3.8422893311462765e-08,5.525366830738677e-08,5.525366830738677e-08,0.16666666666666666,supports,True,0.8392085433006287,0.8392085433006287,0.0647128149867057,0.0647128149867057,0.0750681832432746,0.0750681832432746,1.426050886266239e-07,1.426050886266239e-07,4.514311626735434e-07,4.514311626735434e-07,-0.963960672200167,0.9131360715115807,-0.9934367501783417
116,"Despite a wide variety of attempted measures, COVID-19 has continued to spread at a dangerous rate - vaccines are the best remaining option to protect and improve our lives.",Should Covid-19 vaccines be mandatory?,2,117,supports,"True

Question: Is it safe to travel",0.9703495502471924,0.9703495502471924,0.0003603133955039,0.0003603133955039,0.0211054533720016,0.0211054533720016,1.691298905370786e-07,1.691298905370786e-07,1.2967636564553686e-07,1.2967636564553686e-07,0.4,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.7923493149906707,0.8171745355968881,-0.9920111668664546
117,"Vaccines have eradicated diseases in the past, like rinderpest and smallpox (p. 4).",Should Covid-19 vaccines be mandatory?,0,118,insufficient-supports,"True

Explanation:
The argument",0.8674649596214294,0.8674649596214294,0.0061734793707728,0.0061734793707728,0.1068926528096199,0.1068926528096199,3.627035027875536e-07,3.627035027875536e-07,4.88070895698911e-07,4.88070895698911e-07,0.2,insufficient-supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.005847800004350816,0.18278540430561518,-0.8631222231482243
118,"During the SARS outbreak, strong public health measures were able to sufficiently stop the spread of the virus without requiring vaccination.",Should Covid-19 vaccines be mandatory?,6,119,refutes,"None

Explanation:
The question",0.2617916464805603,0.2617916464805603,0.2170328944921493,0.2170328944921493,0.512563169002533,0.512563169002533,1.2897544365841898e-07,1.2897544365841898e-07,3.76129889900767e-07,3.76129889900767e-07,0.0,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.4574152822507886,-0.6875327255301251,0.1800514687318452
119,There has not been perfect enforcement of other measures. New Zealand's example proves that incidences of COVID-19 spread can be virtually eliminated without a vaccine.,Should Covid-19 vaccines be mandatory?,0,120,refutes,"None

Explanation: The argument does",0.2037178874015808,0.2037178874015808,0.0592852868139743,0.0592852868139743,0.7222426533699036,0.7222426533699036,1.7511621308585745e-07,1.7511621308585745e-07,4.788125806953758e-07,4.788125806953758e-07,0.4,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.6908175953473571,-0.7568479594635973,0.014853060884444555
120,Vaccines are the least harmful way to mitigate the spread of COVID-19.,Should Covid-19 vaccines be mandatory?,2,121,supports,"True

Argument: ""Vaccines are",0.9005786180496216,0.9005786180496216,0.0052720145322382,0.0052720145322382,0.0786916837096214,0.0786916837096214,3.55119482264854e-07,3.55119482264854e-07,3.523558973483887e-07,3.523558973483887e-07,0.4,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.22577441295255724,0.3869651058174612,-0.8831094128022193
121,Maintaining social distancing measures long-term could have severe impacts on the global economy and exacerbate harms to marginalized communities.,Should Covid-19 vaccines be mandatory?,5,122,insufficient-neutral,"None

The question asked is about the long",0.2431696355342865,0.2431696355342865,0.045690219849348,0.045690219849348,0.7036346197128296,0.7036346197128296,9.970726466690395e-08,9.970726466690395e-08,1.990676565810645e-07,1.990676565810645e-07,0.0,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.6701042761075483,-0.7097594431651449,0.0006158661010095928
122,Social distancing measures have an especially devastating impact on lives and livelihoods in developing countries.,Should Covid-19 vaccines be mandatory?,0,123,insufficient-neutral,"None

The question asked is about the impact",0.1654219925403595,0.1654219925403595,0.0496686846017837,0.0496686846017837,0.7769489884376526,0.7769489884376526,1.3228354589500668e-07,1.3228354589500668e-07,2.811403305713611e-07,2.811403305713611e-07,0.0,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.7517133247715923,-0.8025568812399049,0.004782243344081479
123,Technology and social innovations can help mitigate the harms of social distancing.,Should Covid-19 vaccines be mandatory?,3,124,insufficient-neutral,"None

Argument: ""Technology and",0.0371987521648407,0.0371987521648407,0.0294266361743211,0.0294266361743211,0.9298518300056458,0.9298518300056458,4.716541113225503e-08,4.716541113225503e-08,1.1857382986590893e-07,1.1857382986590893e-07,0.0,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.9219153691379383,-0.9556005974258952,-0.3475555196902032
124,"Any COVID-19 vaccine produced is unlikely to undergo the level of clinical testing necessary to confirm it is both safe, and effective.",Should Covid-19 vaccines be mandatory?,3,125,refutes,"None

Argument: ""Any COVID-1",0.1432925462722778,0.1432925462722778,0.089670181274414,0.089670181274414,0.7507992386817932,0.7507992386817932,3.018971312940266e-07,3.018971312940266e-07,5.684417487827886e-07,5.684417487827886e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.7226050307564255,-0.8289699767449538,0.0466731072316223
125,It is an infringement of the right to personal autonomy.,Should Covid-19 vaccines be mandatory?,1,126,refutes,"False

Argument: ""It is an inf",0.3543558716773987,0.3543558716773987,0.4919743835926056,0.4919743835926056,0.1477175056934356,0.1477175056934356,9.326281968924377e-08,9.326281968924377e-08,1.9098949621820799e-07,1.9098949621820799e-07,0.0,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.05129151674973835,-0.5770506244031148,0.46797910782004704
126,"This would be unconstitutional based on freedom of privacy, and contrary to the constitutional principles arrived at in Roe vs Wade.",Should Covid-19 vaccines be mandatory?,4,127,refutes,"False

Explanation:
The question",0.0427885465323925,0.0427885465323925,0.5212712287902832,0.5212712287902832,0.4321490228176117,0.4321490228176117,2.842223167931479e-08,2.842223167931479e-08,1.5576424061691799e-07,1.5576424061691799e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.36790319773820884,-0.9489287733461086,0.4986597137122257
127,It is a duty of the state to protect its citizens from life-threatening diseases such as COVID-19.,Should Covid-19 vaccines be mandatory?,1,128,supports,"True

Argument: ""It is a duty",0.9759387969970704,0.9759387969970704,0.0011516693048179,0.0011516693048179,0.0104263611137866,0.0104263611137866,9.412404722297653e-08,9.412404722297653e-08,1.472128019486263e-07,1.472128019486263e-07,0.2,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.8974179332103542,0.8516379802066373,-0.9744653015513081
128,"There is already a precedent for the state passing laws governing bodily choices in the name of public safety, such as banning the use of methamphetamine.",Should Covid-19 vaccines be mandatory?,7,129,supports,"True

Explanation: The argument suggests",0.9650659561157228,0.9650659561157228,0.004198370501399,0.004198370501399,0.0253194142132997,0.0253194142132997,6.236595595510154e-08,6.236595595510154e-08,1.461424687931867e-07,1.461424687931867e-07,0.0,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.7508893264334547,0.7845957531886374,-0.9069141425575651
129,"In some places in the US, healthcare workers are required to get vaccinated against the seasonal flu or to provide a reason for exemption from their physician.",Should Covid-19 vaccines be mandatory?,0,130,supports,"True

Explanation: The question is",0.8432260751724243,0.8432260751724243,0.0090791909024119,0.0090791909024119,0.1313492953777313,0.1313492953777313,2.514778714157728e-07,2.514778714157728e-07,7.791584266669815e-07,7.791584266669815e-07,0.0,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.033071431172634495,0.033327795974290975,-0.7986970731256464
130,Forcing citizens to undergo a medical procedure against their will increases mistrust in public institutions and increases the influence of the anti-vaccination movement.,Should Covid-19 vaccines be mandatory?,5,131,refutes,"True or False or None

Answer:",0.4700701534748077,0.4700701534748077,0.1265176683664322,0.1265176683664322,0.383660078048706,0.383660078048706,5.844880206495873e-07,5.844880206495873e-07,1.4867234767734772e-06,1.4867234767734772e-06,0.0,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.3139282850145323,-0.4389372554833761,0.08526099005516154
131,The state should not mandate its citizens to undertake tasks that may carry a risk of harm.,Should Covid-19 vaccines be mandatory?,1,132,refutes,"True

Argument: ""The state should not",0.9597297310829164,0.9597297310829164,0.0128603847697377,0.0128603847697377,0.0215370953083038,0.0215370953083038,6.165876698105421e-08,6.165876698105421e-08,1.333663419700315e-07,1.333663419700315e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.7881025100454232,0.7516924472382797,-0.7148608149443326
132,"Mandatory vaccinations can be enforced through non-state actors such as workplaces, stores and privately owned public spaces, which could require a proof of vaccination for entry.",Should Covid-19 vaccines be mandatory?,6,133,supports,"True

Question: Can Covid-19",0.8302096724510193,0.8302096724510193,0.0231861062347888,0.0231861062347888,0.1313582360744476,0.1313582360744476,6.638965146521514e-07,6.638965146521514e-07,1.2897309034087812e-06,1.2897309034087812e-06,0.4,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.03308138340663858,-0.009084678305193172,-0.48591993515162535
133,"Airlines sometimes require ""fitness to fly"" certificate from passengers flying with them. This could be extended to include proof of immunization from COVID-19.",Should Covid-19 vaccines be mandatory?,7,134,supports,"True

In this context, the question is",0.7529398202896118,0.7529398202896118,0.0060719070024788,0.0060719070024788,0.2191179692745208,0.2191179692745208,4.5449337449099403e-07,4.5449337449099403e-07,1.0608647471599395e-06,1.0608647471599395e-06,0.4,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.13077012385463982,-0.10131183844629428,-0.8653742756986019
134,The quickest and safest way to develop herd immunity is through a mandatory vaccination policy.,Should Covid-19 vaccines be mandatory?,4,135,supports,"True

Argument: ""The quickest and",0.9788329005241394,0.9788329005241394,0.0017751074628904,0.0017751074628904,0.0131163680925965,0.0131163680925965,1.0929591098829405e-07,1.0929591098829405e-07,1.0108219328230916e-07,1.0108219328230916e-07,0.2,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.8709517028013565,0.86948309978419,-0.960642492085785
135,The possibility of reinfection has not yet been ruled out and would make attaining herd immunity practically impossible.,Should Covid-19 vaccines be mandatory?,3,136,insufficient-neutral,"True

Explanation:
The question",0.6717371344566345,0.6717371344566345,0.0517988055944442,0.0517988055944442,0.2671985626220703,0.2671985626220703,1.2009321892492153e-07,1.2009321892492153e-07,2.628205209020962e-07,2.628205209020962e-07,0.0,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.1842904848772363,-0.19823312017156144,0.007012975091391046
136,"Due to growing anti-vaccination sentiment, it is unlikely that the government will be able to enforce mandatory vaccinations.",Should Covid-19 vaccines be mandatory?,3,137,insufficient-neutral,"None

Argument: ""Due to growing",0.3699696958065033,0.3699696958065033,0.0408659055829048,0.0408659055829048,0.5730202794075012,0.5730202794075012,3.5547782317735255e-07,3.5547782317735255e-07,7.351138719968731e-07,7.351138719968731e-07,0.4,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.5247124212829088,-0.5584143954200194,-0.09392516451830969
137,Attaching vaccine requirements to attend schools or daycares have been shown to significantly increase the vaccination rate to herd immunity levels in the US (p. 269).,Should Covid-19 vaccines be mandatory?,0,138,supports,"True

Question: Should Covid-19",0.9645568132400512,0.9645568132400512,0.0022814101539552,0.0022814101539552,0.0218151845037937,0.0218151845037937,2.1335566202651535e-07,2.1335566202651535e-07,4.226541818752594e-07,4.226541818752594e-07,0.0,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.7853664678046166,0.781456364630682,-0.9494167986631882
138,Providing vaccinations to an entire population requires huge amounts of resources which can otherwise be used towards addressing more urgent public health issues.,Should Covid-19 vaccines be mandatory?,6,139,refutes,"True

Question: Should Covid-19",0.4547469615936279,0.4547469615936279,0.1925519704818725,0.1925519704818725,0.3432610034942627,0.3432610034942627,2.2579480685180897e-07,2.2579480685180897e-07,3.636490077951749e-07,3.636490077951749e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.26895851853300456,-0.4572265938471451,0.15441425160598155
139,"Governments have given billions of taxpayers dollars to different drug companies to make the COVID-19 vaccine, much of which could be wasted if the vaccine doesn't work.",Should Covid-19 vaccines be mandatory?,5,140,refutes,"True

Answer: None

The",0.6825147271156311,0.6825147271156311,0.0240957178175449,0.0240957178175449,0.2757608890533447,0.2757608890533447,2.613613787616487e-07,2.613613787616487e-07,3.183558021646604e-07,3.183558021646604e-07,0.4,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.19382154033827464,-0.18536928341902678,-0.4657521166867693
140,"COVID-19 is the most urgent public health issue at the moment, and should therefore have priority.",Should Covid-19 vaccines be mandatory?,1,141,insufficient-neutral,"True

Argument: ""COVID-1",0.9595847129821776,0.9595847129821776,0.0034879462327808,0.0034879462327808,0.0267992950975894,0.0267992950975894,5.940360026102098e-08,5.940360026102098e-08,1.0144442796899966e-07,1.0144442796899966e-07,0.4,insufficient-neutral,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.7363291900583401,0.7507982617592918,-0.9226655995026355
141,Mandatory vaccine policies have proved extremely helpful in the fight against other preventable illnesses.,Should Covid-19 vaccines be mandatory?,7,142,supports,"True

Argument: ""The government should not",0.9873642325401306,0.9873642325401306,0.000746424368117,0.000746424368117,0.0057800598442554,0.0057800598442554,8.55268851296387e-08,8.55268851296387e-08,9.504016418304673e-08,9.504016418304673e-08,0.2,supports,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.9431315989806324,0.9220875206548392,-0.9834503523929236
142,A mandatory vaccine policy would vastly increase already present inequalities in medical treatment.,Should Covid-19 vaccines be mandatory?,5,143,refutes,"True or False or None

Answer:",0.4128559529781341,0.4128559529781341,0.3369632065296173,0.3369632065296173,0.2389426976442337,0.2389426976442337,2.7693022275343537e-07,2.7693022275343537e-07,5.173737918084953e-07,5.173737918084953e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.1528377928588956,-0.5072265440474253,0.30564637880903156
143,Differences over how to distribute the vaccine in a mandatory system will lead to some people being prioritized over others.,Should Covid-19 vaccines be mandatory?,3,144,refutes,"True

Argument: ""The vaccine is not",0.9058027267456056,0.9058027267456056,0.0273528732359409,0.0273528732359409,0.0579060278832912,0.0579060278832912,1.1732608840020477e-07,1.1732608840020477e-07,2.397989646851784e-07,2.397989646851784e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.430278698865288,0.4191770994431286,-0.39353478740541303
144,"A mandatory vaccine policy would It will be easier for rich countries to access, produce and distribute COVID-19 vaccines. These countries will therefore recover faster from the pandemic. 
This will increase existing inequality in public health and economy between rich and poor countries.greatly increase competition between countries for supply, increasing the already inequitable distribution of vaccines throughout the world.",Should Covid-19 vaccines be mandatory?,3,145,refutes,"True

Question: Will mandatory vaccine policies increase",0.7155073285102844,0.7155073285102844,0.2251443564891815,0.2251443564891815,0.0429695546627044,0.0429695546627044,1.369686941643522e-07,1.369686941643522e-07,8.91272264880172e-08,8.91272264880172e-08,0.8,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,-0.5772345041356397,-0.14599022616471585,0.18854605465265475
145,Mandatory vaccination could result in rich countries hoarding vaccines for their population. This could make vaccines inaccessible or unaffordable for poorer countries.,Should Covid-19 vaccines be mandatory?,3,146,refutes,"True

In this scenario, the argument suggests",0.7037972807884216,0.7037972807884216,0.0908868536353111,0.0908868536353111,0.1954374462366104,0.1954374462366104,1.945012115811551e-07,1.945012115811551e-07,2.852171689937677e-07,2.852171689937677e-07,0.4,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.10441042123966639,-0.15996701551133213,0.04794724596405994
146,"A study of European countries discovered, ""Those [countries] where a vaccination is mandatory do not usually reach better coverage than neighbour or similar countries where there is no legal obligation.""",Should Covid-19 vaccines be mandatory?,4,147,refutes,"True

Question: Should Covid-19",0.5830510258674622,0.5830510258674622,0.0866627991199493,0.0866627991199493,0.3169993460178375,0.3169993460178375,3.92622183653657e-07,3.92622183653657e-07,7.567990678580827e-07,7.567990678580827e-07,0.2,refutes,"True
Question: Is it safe to travel during",0.8378210067749023,0.8378210067749023,0.0451021306216716,0.0451021306216716,0.1016392186284065,0.1016392186284065,1.1872189986661397e-07,1.1872189986661397e-07,3.729017805653712e-07,3.729017805653712e-07,0.23972565572221985,-0.3040864084897424,0.043523679160929675
147,"While the United States has been relatively prosperous and successful for centuries, countries that presented themselves as 
alternatives to Capitalism dissolved, for example the Soviet Union.",Is capitalism the most moral system?,0,148,insufficient-supports,"None

Argument: ""While the United States",0.1127474084496498,0.1127474084496498,0.005836974363774,0.005836974363774,0.8730781078338623,0.8730781078338623,9.710732484791153e-08,9.710732484791153e-08,2.3477539912164505e-07,2.3477539912164505e-07,0.3333333333333333,insufficient-supports,,0.2082293927669525,0.2082293927669525,0.0221193507313728,0.0221193507313728,0.7616714835166931,0.7616714835166931,6.887380976650094e-08,6.887380976650094e-08,2.2983323333392041e-07,2.2983323333392041e-07,0.46744982917297007,-0.4585422982247508,-0.7361145706914817
